stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
03700325,,"Slough, Wellington Street",,51.510577904,-0.593269947,,,0,,,0
03700311,,"Sorting Office",,51.509292549,-0.585826097,,,0,,,0
03700309,,"Uxbridge Road Sainsbury's",,51.506753511,-0.578858564,,,0,,,0
03700074,,"St Bernards Convent",,51.504969186,-0.573352304,,,0,,,0
03700077,,"Kaywood Close",,51.502711724,-0.568149462,,,0,,,0
03700079,,"Upton Court Road Junction",,51.500555385,-0.563880426,,,0,,,0
03700081,,"Drake Avenue",,51.499344821,-0.559754861,,,0,,,0
03700082,,"Cedar Way",,51.497812171,-0.556504081,,,0,,,0
03700085,,"Ditton Park Road",,51.494855715,-0.550100556,,,0,,,0
03700087,,"Langley, London Road/High Street",,51.493545018,-0.546641684,,,0,,,0
03700089,,"Sutton Lane",,51.489685842,-0.537113747,,,0,,,0
03700156,,"Crown Meadow",,51.485601857,-0.529798253,,,0,,,0
03700157,,"Red Lion",,51.484426585,-0.527862932,,,0,,,0
03700160,,"Colnbrook, Ye Olde George",,51.483602755,-0.522416679,,,0,,,0
03700162,,"Coleridge Crescent West",,51.480679203,-0.51618315,,,0,,,0
03700165,,"Poyle Road Junction",,51.479752633,-0.513050934,,,0,,,0
03700167,,"Galleymead Road",,51.479378767,-0.509808524,,,0,,,0
490010009E,,"Moor Bridge",,51.479120959,-0.499462844,,,0,,,0
4900164307,,"Heathrow Airport, Terminal 5",,51.472034598,-0.489616422,,,0,,,0
0380F968G059,,"Bracknell Bus Station",,51.413629662,-0.750854859,,,0,,,0
0380G900G298,,"Bay Road",,51.415895289,-0.73739052,,,0,,,0
0380H221G146,,"Bullbrook Ethyl Labs",,51.414479106,-0.73281354,,,0,,,0
0380H635H978,,"Drovers Way",,51.412904404,-0.726903939,,,0,,,0
0380I005H964,,"Allsmoor Lane",,51.412720667,-0.721588629,,,0,,,0
0380I421H947,,"The Brackens",,51.412502478,-0.71561287,,,0,,,0
0380J063H906,,"The Royal Foresters Hotel",,51.412032434,-0.706394533,,,0,,,0
0380J492H875,,"Fernbank Corner",,51.41168555,-0.700235647,,,0,,,0
036006001285,,"Gainsborough Drive",,51.411463304,-0.696417099,,,0,,,0
036006001284,,"Heatherwood Roundabout",,51.411544158,-0.689153322,,,0,,,0
036006858859,,"High Standing Hill",,51.456072492,-0.654183935,,,0,,,0
036006857858,,"Legoland Roundabout",,51.463782556,-0.644369669,,,0,,,0
036006353354,,"St Leonards Hill",,51.467944163,-0.638012469,,,0,,,0
036006352352,,"Woodland Avenue",,51.469184003,-0.635599992,,,0,,,0
036006350350,,"Prince Albert PH",,51.470513196,-0.631600957,,,0,,,0
036006237238,,"Windsor, Imperial Court",,51.471352975,-0.627285216,,,0,,,0
036006758759,,"Stag Meadow",,51.47106884,-0.622225659,,,0,,,0
036006372372,,"Trevelyan School",,51.471246654,-0.617468954,,,0,,,0
036006235236,,"King Edward VII Hospital",,51.473686514,-0.615436967,,,0,,,0
036006374375,,"All Saints' Church",,51.475467988,-0.61096243,,,0,,,0
036006376377,,"Grove Road",,51.477844848,-0.607419807,,,0,,,0
036006216216,,"Windsor, Parish Church",,51.481541581,-0.606745572,,,0,,,0
036006215215,,"Windsor, Castle Hill",,51.483278446,-0.608377661,,,0,,,0
036006212212,,"Arthur Road",,51.482657525,-0.613653156,,,0,,,0
036006209209,,"Boys School",,51.48334545,-0.622431823,,,0,,,0
03700319,,"Windsor Road, McDonalds",,51.50302575,-0.600125589,,,0,,,0
03700317,,"Albert Street",,51.505191963,-0.598546295,,,0,,,0
03700334,,"Landmark Place",,51.507901814,-0.596561091,,,0,,,0
036006001277,,"Legoland, Staff Entrance",,51.463518347,-0.646407271,,,0,,,0
036006002284,,"Heatherwood Roundabout - west",,51.411234356,-0.689593553,,,0,,,0
036006002285,,"Gainsborough Drive",,51.411238447,-0.695603886,,,0,,,0
0380J430H933,,"Fernbank Corner",,51.412216807,-0.701112104,,,0,,,0
0380J597G229,,"Goaters Road",,51.415696209,-0.697821043,,,0,,,0
0380J826G610,,"The Gold Cup PH",,51.418239323,-0.695246447,,,0,,,0
0380K070G896,,"Ascot Heath",,51.42077115,-0.69166514,,,0,,,0
0380K466F066,,"Royal Hunt Public House",,51.422235636,-0.685927847,,,0,,,0
0380K680F216,,"Beechwood Close",,51.423549487,-0.682812219,,,0,,,0
0380K844F497,,"The Rough",,51.426048932,-0.680381432,,,0,,,0
0380K931F789,,"Brookside, Old Post Office",,51.428659686,-0.679054776,,,0,,,0
0380K979F960,,"Cranbourne Corner",,51.430189056,-0.678320195,,,0,,,0
0380L286E368,,"The Old Hatchet",,51.433806779,-0.673799252,,,0,,,0
0380L277E579,,"Fleur De Lis",,51.435642844,-0.673947503,,,0,,,0
0380K970E680,,"Primary School",,51.436662719,-0.678262871,,,0,,,0
0380K779E937,,"Plaistow Green",,51.439003874,-0.680943373,,,0,,,0
0380L053D422,,"Chilston Manor",,51.443319211,-0.676876433,,,0,,,0
0380L422D723,,"Crouch Lane",,51.445964921,-0.671490066,,,0,,,0
0380L793D998,,"Winkfield, The Squirrel",,51.448376334,-0.666081115,,,0,,,0
036006003016,,"Heatherwood Hospital Entrance",,51.40758145,-0.686994911,,,0,,,0
036006650650,,"Heatherwood Hospital - east",,51.411296553,-0.686313341,,,0,,,0
036006640640,,"Ascot High Street",,51.41094996,-0.676286737,,,0,,,0
036006873875,,"Winkfield Road",,51.412010854,-0.669123951,,,0,,,0
036006002277,,"Legoland, Main Entrance",,51.464256155,-0.654259939,,,0,,,0
490010009W,,"Moor Bridge",,51.478885379,-0.498620939,,,0,,,0
03700168,,"Galleymead Road",,51.478847027,-0.508299392,,,0,,,0
03700166,,"Poyle Road Junction",,51.4796382,-0.512536226,,,0,,,0
03700163,,"Coleridge Crescent West",,51.48047514,-0.516138073,,,0,,,0
03700161,,"Star & Garter",,51.482416377,-0.52032357,,,0,,,0
03700159,,"Colnbrook, Ye Olde George",,51.483610989,-0.523784608,,,0,,,0
03700158,,"Red Lion",,51.484262262,-0.527666591,,,0,,,0
03700155,,"Crown Meadow",,51.486985816,-0.531885405,,,0,,,0
03700091,,"Sutton Lane",,51.4889576,-0.535682277,,,0,,,0
03700086,,"Langley, London Road/High Street",,51.49411179,-0.548842082,,,0,,,0
03700084,,"Ditton Park Road",,51.495911361,-0.55257369,,,0,,,0
03700083,,"Cedar Way",,51.4974466,-0.556025812,,,0,,,0
03700080,,"Drake Avenue",,51.499603971,-0.561821307,,,0,,,0
03700078,,"Upton Court Road Junction",,51.501233936,-0.565688858,,,0,,,0
03700076,,"Kaywood Close",,51.5031137,-0.569404781,,,0,,,0
03700075,,"St Bernards Convent",,51.504733028,-0.573157958,,,0,,,0
03700308,,"Slough Grammar School",,51.505953163,-0.577370513,,,0,,,0
03700518,,"Uxbridge Road Sainsbury's",,51.507443012,-0.580105149,,,0,,,0
03700310,,"Sorting Office",,51.508943336,-0.58520287,,,0,,,0
03700340,,"Slough, Queensmere Car Park",,51.50980576,-0.59036384,,,0,,,0
03700443,,"Landmark Place",,51.508781012,-0.595640666,,,0,,,0
03700316,,"Albert Street",,51.505189381,-0.598330242,,,0,,,0
03700318,,"Windsor Road, McDonalds",,51.502842708,-0.599857445,,,0,,,0
036006001251,,"Boys School",,51.483503529,-0.622110218,,,0,,,0
036006212213,,"Arthur Road",,51.482711118,-0.613622728,,,0,,,0
036006218220,,"Windsor, Theatre Royal",,51.484213388,-0.607600293,,,0,,,0
036006216217,,"Windsor, Parish Church",,51.4817568,-0.60669581,,,0,,,0
036006755755,,"York House",,51.479098765,-0.60624398,,,0,,,0
036006376376,,"Grove Road",,51.477178033,-0.608059309,,,0,,,0
036006374374,,"All Saints' Church",,51.475044704,-0.611666449,,,0,,,0
036006235235,,"King Edward VII Hospital",,51.473577288,-0.615325084,,,0,,,0
036006372373,,"Trevelyan School",,51.470994627,-0.618210867,,,0,,,0
036006758760,,"Stag Meadow",,51.470981994,-0.622487438,,,0,,,0
036006237237,,"Imperial Court",,51.471318478,-0.625875243,,,0,,,0
036006350351,,"Prince Albert PH",,51.470533276,-0.631010047,,,0,,,0
036006353353,,"St Leonards Hill",,51.468443157,-0.636845843,,,0,,,0
036006857857,,"Legoland Roundabout",,51.462111908,-0.646088999,,,0,,,0
036006858858,,"High Standing Hill",,51.455679781,-0.654440165,,,0,,,0
0380J328H871,,"Fernbank Corner",,51.411675709,-0.702594114,,,0,,,0
0380I906H920,,"The Royal Foresters Hotel",,51.412066783,-0.708694253,,,0,,,0
0380I377H934,,"The Brackens",,51.412392545,-0.716248644,,,0,,,0
0380H988H955,,"Allsmoor Lane",,51.412642428,-0.721835262,,,0,,,0
0380H620H967,,"Drovers Way",,51.412807862,-0.727122313,,,0,,,0
0380H173G161,,"Bullbrook Ethyl Labs",,51.414621404,-0.73349985,,,0,,,0
0380G863G278,,"Bay Road",,51.415721229,-0.737927391,,,0,,,0
0380G261G356,,"The Ring - Parish Church",,51.416515261,-0.746562686,,,0,,,0
036006873876,,"Winkfield Road",,51.411901026,-0.668954588,,,0,,,0
036006640641,,"Ascot High Street",,51.410815122,-0.67629063,,,0,,,0
036006650651,,"Heatherwood Hospital - east",,51.411072628,-0.686391654,,,0,,,0
036006003015,,"Heatherwood Hospital Entrance",,51.407645979,-0.686726927,,,0,,,0
0380L786D978,,"Winkfield, The Squirrel",,51.448197698,-0.666187055,,,0,,,0
0380L402D689,,"Crouch Lane",,51.44566255,-0.671786637,,,0,,,0
0380L059D416,,"Chilston Manor",,51.443264302,-0.676791685,,,0,,,0
0380K790E947,,"Plaistow Green",,51.439091986,-0.680782569,,,0,,,0
0380L018E661,,"Primary School",,51.436484141,-0.677577448,,,0,,,0
0380L326E568,,"Fleur De Lis",,51.435598101,-0.673171914,,,0,,,0
0380L255E293,,"The Old Hatchet",,51.433137635,-0.674264591,,,0,,,0
0380K996F958,,"Cranbourne Corner",,51.430168321,-0.678076247,,,0,,,0
0380K937F733,,"Brookside, Old Post Office",,51.428155319,-0.678983012,,,0,,,0
0380K804F379,,"The Rough",,51.42499468,-0.680987132,,,0,,,0
0380K651F158,,"Beechwood Close",,51.423033282,-0.683287307,,,0,,,0
0380K453F061,,"Royal Hunt Public House",,51.422192785,-0.686116049,,,0,,,0
0380K022G834,,"Ascot Heath",,51.420221517,-0.692371163,,,0,,,0
0380J748G476,,"The Gold Cup PH",,51.417047238,-0.696402093,,,0,,,0
0380J610G231,,"Goaters Road",,51.414866912,-0.698448572,,,0,,,0
030059120001,,"Newbury Wharf",,51.401260128,-1.320910216,,,0,,,0
030058420001,,"Park Way",,51.403715405,-1.32255587,,,0,,,0
030058430001,,"Park Way, London Road",,51.40564913,-1.322642323,,,0,,,0
030053010001,,"Hawthorn Road",,51.406689499,-1.319075829,,,0,,,0
030055240002,,"Shaw Road foot",,51.407587161,-1.315726963,,,0,,,0
030051390001,,"Coachmans Court",,51.409019334,-1.314612883,,,0,,,0
030058130001,,"Mountbatten Close",,51.409959203,-1.310817404,,,0,,,0
030051650002,,"Cromwell Road",,51.409731742,-1.308836658,,,0,,,0
030057130002,,"Stoney Lane",,51.409017723,-1.303657042,,,0,,,0
030051630001,,"Cresswell Road",,51.407971528,-1.300107319,,,0,,,0
030050550002,,"Birchwood Road",,51.406680329,-1.299206892,,,0,,,0
030052350002,,"Fir Tree Primary School",,51.406503097,-1.295140911,,,0,,,0
030057870001,,"West Berkshire Community Hospital",,51.40586115,-1.291570954,,,0,,,0
030055360001,,"Southdown Road",,51.405064677,-1.287744717,,,0,,,0
030057370001,,"Garden Centre, Pound Lane",,51.405799565,-1.281450651,,,0,,,0
030050690002,,"Bourne Road",,51.405530167,-1.274209013,,,0,,,0
030054380002,,"Matthews Close",,51.404925494,-1.268065431,,,0,,,0
030052670002,,"Green Lane",,51.403756336,-1.262290498,,,0,,,0
030055890001,,"Thatcham, Broadway",,51.403068513,-1.257313107,,,0,,,0
030052330002,,"Ferndale Court",,51.40169895,-1.25545209,,,0,,,0
030055670002,,"London Road Chapel",,51.403774684,-1.249596046,,,0,,,0
030055900002,,"Thatcham Cemetery",,51.40371363,-1.24568673,,,0,,,0
030058170001,,"Hurford Drive",,51.401681038,-1.241436251,,,0,,,0
030058190001,,"Cropper Close, Falmouth Way",,51.4003578,-1.23843936,,,0,,,0
030055330002,,"Siege Cross Roundabout",,51.401496657,-1.235200347,,,0,,,0
030051450002,,"Colthrop Lane",,51.399153301,-1.227505807,,,0,,,0
030056040002,,"West Berkshire Crematorium",,51.397852367,-1.221145509,,,0,,,0
030050500002,,"Berkshire Arms",,51.397792715,-1.21355688,,,0,,,0
030054000002,,"Coach and Horses",,51.396975069,-1.206973198,,,0,,,0
030054010002,,"Midgham Kennels",,51.395946598,-1.198539208,,,0,,,0
030054020002,,"South Lodge",,51.395828712,-1.193151122,,,0,,,0
030053090002,,"Highcroft Kennels",,51.396785082,-1.187111585,,,0,,,0
030056930002,,"The Angel, Woolhampton",,51.397409594,-1.17738354,,,0,,,0
030053140002,,"Hillfoot Cottages",,51.395993127,-1.165263083,,,0,,,0
030055030002,,"The Sun Garage",,51.397159296,-1.158586625,,,0,,,0
030051610002,,"Cods Hill",,51.399144454,-1.15455402,,,0,,,0
030050070002,,"Aldermaston Station",,51.402699541,-1.138948125,,,0,,,0
030058440001,,"Padworth Lane",,51.404666427,-1.133750019,,,0,,,0
030054530002,,"Collins Caravan Centre",,51.406473683,-1.130092849,,,0,,,0
030050480002,,"Beenham Turn",,51.410242171,-1.126116354,,,0,,,0
030050180002,,"Lower Padworth, Avon Way",,51.412644065,-1.123116973,,,0,,,0
030056820002,,"Winning Hand",,51.41741236,-1.11747487,,,0,,,0
030056480002,,"Victoria Lodge",,51.419395427,-1.113352435,,,0,,,0
030055770002,,"Spring Inn",,51.422333357,-1.105931961,,,0,,,0
030054040002,,"Milehouse Cottages",,51.427809438,-1.098892112,,,0,,,0
030056800002,,"Wigmore Lane",,51.431049381,-1.093434072,,,0,,,0
030056800003,,"Wigmore Lane East",,51.432761926,-1.090479949,,,0,,,0
030056210002,,"The Green, Theale",,51.433602057,-1.088665062,,,0,,,0
030056170001,,"Theale Green School",,51.435945509,-1.083611974,,,0,,,0
030056180002,,"The Crown, Theale",,51.436940235,-1.077448945,,,0,,,0
030050810001,,"Brewery Court",,51.437948168,-1.074134013,,,0,,,0
030052890001,,"Arlington Business Park",,51.436146731,-1.068070556,,,0,,,0
030055200001,,"Calcot (Sainsbury's)",,51.441861617,-1.060817685,,,0,,,0
030053940002,,"Mayfield Avenue",,51.441066961,-1.057035539,,,0,,,0
030051040002,,"Calcot Priory",,51.440998628,-1.049684668,,,0,,,0
030054120001,,"Langley Hill",,51.442547477,-1.044429499,,,0,,,0
030052590001,,"Golf Club West Gate",,51.442737874,-1.038022609,,,0,,,0
030051050002,,"Calcot, Mill Lane",,51.443308243,-1.03193857,,,0,,,0
030052690002,,"Greenwood Road",,51.443929301,-1.027666308,,,0,,,0
039026390001,,Horncastle,,51.444352408,-1.024477333,,,0,,,0
039025140002,,"Bath Road, Burghfield Road",,51.444400399,-1.018375325,,,0,,,0
039026380001,,"Honey End Lane",,51.445166376,-1.014286715,,,0,,,0
039025620001,,"Circuit Lane (Bath Road)",,51.445899142,-1.007349543,,,0,,,0
039026540001,,"Liebenrood Road",,51.447050561,-1.001050556,,,0,,,0
039026920001,,"Parkside Road (Bath Road)",,51.447618628,-0.998073791,,,0,,,0
039027230003,,"Southcote Road (Bath Road)",,51.448538455,-0.994182633,,,0,,,0
039025200001,,"Berkeley Avenue",,51.449013393,-0.991898486,,,0,,,0
039025890001,,"Downshire Square",,51.449664799,-0.988185706,,,0,,,0
039026550001,,"Lima Court",,51.4505256,-0.984784779,,,0,,,0
039027180005,,"Russell Street",,51.452212019,-0.983279437,,,0,,,0
039027710001,,"Waylen Street",,51.455064133,-0.981402634,,,0,,,0
039025530002,,Cheapside,,51.455430057,-0.975925292,,,0,,,0
039028140006,,"Station Road",,51.457123675,-0.972173963,,,0,,,0
039028150001,,"Blagrave Street",,51.457359113,-0.970311948,,,0,,,0
039028170004,,"Friar Street",,51.456716939,-0.972960321,,,0,,,0
039027320007,,"St Mary's Butts",,51.454008986,-0.973827039,,,0,,,0
039025430002,,"Castle Street",,51.452496826,-0.976739278,,,0,,,0
039027180001,,"Russell Street (Bath Road)",,51.450773849,-0.983340158,,,0,,,0
039025890002,,"Downshire Square",,51.449590395,-0.987899535,,,0,,,0
039025200002,,"Berkeley Avenue",,51.448879407,-0.99200217,,,0,,,0
039027230002,,"Southcote Road (Bath Road)",,51.447925663,-0.996124389,,,0,,,0
039026920002,,"Parkside Road (Bath Road)",,51.447414804,-0.998423613,,,0,,,0
039026540002,,"Liebenrood Road",,51.44682037,-1.001472885,,,0,,,0
039025620002,,"Circuit Lane (Bath Road)",,51.445735997,-1.008259622,,,0,,,0
039026380002,,"Honey End Lane",,51.444780355,-1.015431774,,,0,,,0
039025140003,,"Bath Road, Burghfield Road",,51.444112294,-1.020482299,,,0,,,0
030052690001,,"Greenwood Road",,51.443793255,-1.027525308,,,0,,,0
030051050001,,"Calcot, Mill Lane",,51.442805787,-1.034251368,,,0,,,0
030052590002,,"Golf Club West Gate",,51.442469318,-1.039265661,,,0,,,0
030054120002,,"Langley Hill",,51.442409177,-1.042907206,,,0,,,0
030051040001,,"Calcot Priory",,51.441610677,-1.047542512,,,0,,,0
030055190001,,"Sandown Avenue",,51.440732625,-1.051258472,,,0,,,0
030053940001,,"Mayfield Avenue",,51.440943987,-1.057397771,,,0,,,0
030050810002,,"Brewery Court",,51.437952046,-1.073486517,,,0,,,0
030056180001,,"The Crown, Theale",,51.436805719,-1.077494814,,,0,,,0
030056190001,,"Theale Primary School",,51.436203296,-1.08208185,,,0,,,0
030056170002,,"Theale Green School",,51.435511271,-1.084426292,,,0,,,0
030056210001,,"The Green, Theale",,51.433688048,-1.088159853,,,0,,,0
030056800001,,"Wigmore Lane",,51.430499641,-1.094437492,,,0,,,0
030054040001,,"Milehouse Cottages",,51.427139241,-1.099437486,,,0,,,0
030055770001,,"Spring Inn",,51.421862998,-1.106746526,,,0,,,0
030056480001,,"Victoria Lodge",,51.418692675,-1.114358314,,,0,,,0
030056820001,,"Winning Hand",,51.416974205,-1.117799675,,,0,,,0
030050180001,,"Lower Padworth, Avon Way",,51.413156477,-1.121899319,,,0,,,0
030050480001,,"Beenham Turn",,51.408422104,-1.127295364,,,0,,,0
030054530001,,"Collins Caravan Centre",,51.405547297,-1.131274944,,,0,,,0
030050070001,,"Aldermaston Station",,51.402123487,-1.140094623,,,0,,,0
030051610001,,"Cods Hill",,51.3986103,-1.15529697,,,0,,,0
030055030001,,"The Sun Garage",,51.396232514,-1.159753533,,,0,,,0
030053140001,,"Hillfoot Cottages",,51.395874724,-1.166314522,,,0,,,0
030056930001,,"The Angel, Woolhampton",,51.397181195,-1.176870166,,,0,,,0
030053090001,,"Highcroft Kennels",,51.396429836,-1.187750332,,,0,,,0
030054020001,,"South Lodge",,51.395692076,-1.194202804,,,0,,,0
030054010001,,"Midgham Kennels",,51.395875988,-1.200049684,,,0,,,0
030054000001,,"Coach and Horses",,51.397348875,-1.209065368,,,0,,,0
030050500001,,"Berkshire Arms",,51.397652332,-1.214076761,,,0,,,0
030056040001,,"West Berkshire Crematorium",,51.397674461,-1.221436015,,,0,,,0
030051450001,,"Colthrop Lane",,51.399516995,-1.229483412,,,0,,,0
030055330001,,"Siege Cross Roundabout",,51.401343906,-1.235217269,,,0,,,0
030052290001,,"Pipers Way Top",,51.400852221,-1.237036751,,,0,,,0
030058200001,,"Cropper Close, Falmouth Way",,51.400241293,-1.238498794,,,0,,,0
030058180001,,"Hurford Drive",,51.401646563,-1.241666829,,,0,,,0
030055900001,,"Thatcham Cemetery",,51.403624432,-1.247197691,,,0,,,0
030055670001,,"London Road Chapel",,51.403687259,-1.249985632,,,0,,,0
030052330001,,"Ferndale Court",,51.401657828,-1.256056528,,,0,,,0
030055890002,,"Thatcham, Broadway",,51.403079779,-1.257672324,,,0,,,0
030052670001,,"Green Lane",,51.403726519,-1.263268555,,,0,,,0
030054380001,,"Matthews Close",,51.404606773,-1.267423579,,,0,,,0
030050690001,,"Bourne Road",,51.405304139,-1.275463357,,,0,,,0
030057370002,,"Garden Centre, Pound Lane",,51.405832612,-1.282442132,,,0,,,0
030052350001,,"Fir Tree Primary School",,51.406600009,-1.29480875,,,0,,,0
030050550001,,"Birchwood Road",,51.406512904,-1.298274946,,,0,,,0
030051630002,,"Cresswell Road",,51.408295545,-1.300159884,,,0,,,0
030057130001,,"Stoney Lane",,51.40892602,-1.303356501,,,0,,,0
030051650001,,"Cromwell Road",,51.409724954,-1.309210589,,,0,,,0
030058130002,,"Mountbatten Close",,51.409875205,-1.311825129,,,0,,,0
030051390002,,"Coachmans Court",,51.408435089,-1.31465037,,,0,,,0
030055240001,,"Shaw Road foot",,51.407389695,-1.315787418,,,0,,,0
030053010002,,"Hawthorn Road",,51.406555552,-1.319235965,,,0,,,0
030058430002,,"Park Way, London Road",,51.405288577,-1.322489505,,,0,,,0
030058420002,,"Park Way",,51.403651803,-1.322441801,,,0,,,0
030059120008,,"Newbury Wharf",,51.401531356,-1.321164958,,,0,,,0
030059120007,,"Newbury Wharf",,51.400846459,-1.320901965,,,0,,,0
039025140001,,"Bath Road, Burghfield Road",,51.443552346,-1.019112946,,,0,,,0
039025940002,,"Dwyer Road",,51.441309565,-1.018657395,,,0,,,0
030050980001,,"Burghfield Road Railway Bridge",,51.435615769,-1.019498696,,,0,,,0
030056020001,,"Cunning Man",,51.431062549,-1.022329279,,,0,,,0
030058640001,,"Burghfield Golf Course",,51.427606837,-1.027394205,,,0,,,0
030050110002,,"Amners Farm Road",,51.420127047,-1.029738923,,,0,,,0
030056070001,,"The Mearings",,51.415978802,-1.031552349,,,0,,,0
030050970001,,"Church Lane",,51.412741165,-1.0347554,,,0,,,0
030052930001,,"Hatch Gate PH",,51.41137078,-1.041987995,,,0,,,0
030055750002,,"Clayhill Road Turn",,51.411219138,-1.04876352,,,0,,,0
030052100001,,"Elm Drive",,51.407217549,-1.054295572,,,0,,,0
030051260001,,"Chestnut Drive",,51.405401694,-1.056590184,,,0,,,0
030055980001,,"Burghfield, The Close",,51.401690063,-1.062445553,,,0,,,0
030054480001,,"Clayhill Road Shops",,51.400646252,-1.065730092,,,0,,,0
030057990001,,"Omer's Rise",,51.399433697,-1.06929103,,,0,,,0
030052620002,,"Goodwood Close",,51.397744723,-1.068347838,,,0,,,0
030054960002,,"Burghfield Village Hall",,51.395753677,-1.064478598,,,0,,,0
030057120001,,"Hollybush Lane Junction",,51.393183218,-1.066888185,,,0,,,0
030056290001,,"Three Firs Way",,51.390505507,-1.069385909,,,0,,,0
030058210002,,"Longmoor Lane",,51.383404774,-1.072015896,,,0,,,0
030051440001,,"College Piece",,51.379072948,-1.07343975,,,0,,,0
030055650001,,"Stephen's Close",,51.377463091,-1.06999517,,,0,,,0
030052560001,,"Mortimer, Glenapp Grange",,51.375888794,-1.067642044,,,0,,,0
030055510003,,"St John's Church",,51.376800299,-1.062422362,,,0,,,0
030055950001,,"The Bevers",,51.377406194,-1.066231892,,,0,,,0
030051440002,,"Stephen's Road",,51.378299896,-1.071199525,,,0,,,0
030051440003,,"College Piece",,51.379750952,-1.075035368,,,0,,,0
030058210001,,"Longmoor Lane",,51.383819018,-1.07209374,,,0,,,0
030056290002,,"Three Firs Way",,51.390729583,-1.069295131,,,0,,,0
030057120002,,"Hollybush Lane Junction",,51.393933494,-1.066254876,,,0,,,0
030054960001,,"Burghfield Village Hall",,51.395754939,-1.064636684,,,0,,,0
030052620001,,"Goodwood Close",,51.396838709,-1.067489415,,,0,,,0
030057990002,,"Omer's Rise",,51.399806273,-1.068650967,,,0,,,0
030054480002,,"Clayhill Road Shops",,51.400875878,-1.0652079,,,0,,,0
030055980002,,"Burghfield, The Close",,51.401920134,-1.061980826,,,0,,,0
030051260002,,"Chestnut Drive",,51.405367121,-1.056763417,,,0,,,0
030052100002,,"Elm Drive",,51.407806159,-1.053693951,,,0,,,0
030055750001,,"Clayhill Road Turn",,51.411290711,-1.048718899,,,0,,,0
030052930002,,"Hatch Gate PH",,51.411575326,-1.041710524,,,0,,,0
030050970002,,"Church Lane",,51.412884181,-1.034651734,,,0,,,0
030056070002,,"The Mearings",,51.416615688,-1.031366329,,,0,,,0
030050110001,,"Amners Farm Road",,51.42051589,-1.030003942,,,0,,,0
030058640002,,"Burghfield Golf Course",,51.42739441,-1.02780146,,,0,,,0
030056020002,,"Cunning Man",,51.431178942,-1.022269255,,,0,,,0
030050980002,,"Burghfield Road Railway Bridge",,51.435661562,-1.01959842,,,0,,,0
039025940001,,"Dwyer Road",,51.44133798,-1.018829444,,,0,,,0
030055110001,,"Roselawn Hotel",,51.407588005,-1.043432894,,,0,,,0
030053130001,,"Highwoods lodge",,51.403635709,-1.048360144,,,0,,,0
030053860001,,"Burghfield, Mans Hill",,51.400459042,-1.053601162,,,0,,,0
030053190001,,Holmdene,,51.399484241,-1.055375023,,,0,,,0
030058010001,,"Coltsfoot Close",,51.400661835,-1.058685853,,,0,,,0
030058010002,,"Coltsfoot Close",,51.401400021,-1.058400011,,,0,,,0
030053190002,,Holmdene,,51.399520898,-1.055460518,,,0,,,0
030053860002,,"Burghfield, Mans Hill",,51.400655206,-1.053395859,,,0,,,0
030053130002,,"Highwoods lodge",,51.404259549,-1.047671504,,,0,,,0
030055110002,,"Roselawn Hotel",,51.407921586,-1.043540956,,,0,,,0
030054950002,,"Recreation Road",,51.395773879,-1.063630131,,,0,,,0
030050600002,,"Blands Court",,51.397205949,-1.060553554,,,0,,,0
039028140001,,"Station Road",,51.458131825,-0.972295259,,,0,,,0
039026630001,,"Market Place",,51.456002259,-0.969392545,,,0,,,0
039025920003,,"Kings Road Duke Street",,51.454939965,-0.967889995,,,0,,,0
039026410003,,"Huntley and Palmers",,51.454951858,-0.963457703,,,0,,,0
039025980003,,"Eldon Road",,51.453254264,-0.958654542,,,0,,,0
039025760002,,"RBH Main Entrance",,51.450419578,-0.957328986,,,0,,,0
039027040001,,"RBH South Wing",,51.448162082,-0.956257947,,,0,,,0
039027040004,,"Redlane Court",,51.447054769,-0.956110508,,,0,,,0
039025040001,,"Allcroft Road",,51.445831324,-0.957059336,,,0,,,0
039025570003,,"Christchurch Green",,51.442405278,-0.954015045,,,0,,,0
039025500002,,"Chancellors Way",,51.440209518,-0.951806298,,,0,,,0
039027730002,,"Wellington Avenue",,51.438679006,-0.950589622,,,0,,,0
039026530002,,"Leighton Park Copse",,51.436475774,-0.949561097,,,0,,,0
039025790002,,"Cressingham Road Church",,51.434236444,-0.948519112,,,0,,,0
039025170002,,"Beech Road",,51.430844776,-0.946324136,,,0,,,0
039027480002,,"The Maidens",,51.428431564,-0.945948107,,,0,,,0
035077020001,,"Halls Lane",,51.424036332,-0.946149886,,,0,,,0
035077040001,,"Weather Centre",,51.42058562,-0.947394153,,,0,,,0
035077060001,,"Ducketts Farm",,51.417377109,-0.948575149,,,0,,,0
035077080001,,"Brookers Hill",,51.412137982,-0.949931908,,,0,,,0
035077100001,,"Church Lane",,51.408549455,-0.947843025,,,0,,,0
035077120001,,"School Green",,51.406132961,-0.946101326,,,0,,,0
035077140001,,"Magpie and Parrot",,51.404889525,-0.937848871,,,0,,,0
035077160001,,"Hall Farm",,51.403974589,-0.931170608,,,0,,,0
035077180001,,"Arborfield. Church Lane",,51.401295918,-0.919502479,,,0,,,0
035077200001,,"Walden Avenue",,51.400540485,-0.915595777,,,0,,,0
035077220001,,"The Swan",,51.396728887,-0.906026383,,,0,,,0
